year,stint,GP,blocks,threeAttempted,dq,PostBlocks,PostthreeMade,PostDQ,FG%,FT%,Avg_Assists_Per_Game,Durability_Ratio,POSITION_METRIC,playoff,playerID,tmID,pos
6,0,31,32,7,1,0,0,0,0.41728395061728396,0.7980769230769231,1.3225806451612903,0.7143817204301075,0.5471085120207927,0,smithta01w,CHA,F-C
7,0,34,29,85,1,0,0,0,0.42080378250591016,0.7435897435897436,1.4705882352941178,0.5955882352941176,0.5536891875077765,0,smithta01w,CHA,F-C
8,0,34,56,61,1,16,15,0,0.4122448979591837,0.7899159663865546,1.7352941176470589,0.8321078431372549,0.5645693180319219,1,smithta01w,PHO,F-C
9,0,25,29,46,3,0,0,0,0.41729323308270677,0.8666666666666667,1.12,0.6016666666666667,0.5480807281361297,0,smithta01w,PHO,F-C
10,0,34,57,93,4,9,20,0,0.46578947368421053,0.8285714285714286,1.0588235294117647,0.741421568627451,0.5817174515235457,1,smithta01w,PHO,F-C
8,0,1,0,0,0,0,0,0,0.0,0.5,0.0,0.14583333333333334,0.1724137931034483,1,smithty01w,DET,F
9,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,smithwa01w,DET,G
6,0,20,1,37,0,0,0,0,0.34545454545454546,0.8888888888888888,0.9,0.23541666666666666,0.2975206611570248,0,snellbe01w,PHO,G
7,0,30,3,63,0,0,0,0,0.3888888888888889,1.0,0.6333333333333333,0.1736111111111111,0.20320855614973263,0,snellbe01w,PHO,G
8,0,30,4,79,0,0,4,0,0.3178294573643411,0.6153846153846154,1.7,0.2743055555555556,0.4444444444444445,1,snellbe01w,PHO,G
10,0,30,3,137,0,0,0,0,0.33152173913043476,0.7931034482758621,1.2666666666666666,0.3888888888888889,0.23197492163009406,1,snellbe01w,SAS,G
3,0,32,26,2,0,2,0,0,0.4473684210526316,0.6307692307692307,0.53125,0.3639322916666667,0.227803738317757,1,snowmi01w,HOU,C
4,0,34,62,1,2,4,0,0,0.4892086330935252,0.7204301075268817,1.3823529411764706,0.6825980392156863,0.5112699285321605,1,snowmi01w,HOU,C
5,0,31,35,0,0,0,0,0,0.45414847161572053,0.6017699115044248,1.0,0.6001344086021505,0.3165511003919204,0,snowmi01w,HOU,C
6,0,33,38,0,4,3,0,0,0.5483870967741935,0.7058823529411765,1.3333333333333333,0.7058080808080808,0.32285471537807986,1,snowmi01w,HOU,C
7,0,34,38,0,3,6,0,0,0.5136612021857924,0.6879432624113475,1.5,0.6446078431372549,0.31335898845519516,1,snowmi01w,HOU,C
8,0,34,35,0,1,0,0,0,0.49295774647887325,0.7678571428571429,1.3823529411764706,0.5465686274509803,0.28862012094557443,0,snowmi01w,HOU,C
9,0,34,31,2,3,0,0,0,0.5294117647058824,0.6974789915966386,1.2647058823529411,0.5245098039215687,0.25563496426608023,0,snowmi01w,HOU,C
10,0,34,17,2,0,2,0,0,0.4666666666666667,0.75,0.5294117647058824,0.3284313725490196,0.14018691588785046,1,snowmi01w,ATL,C
8,0,34,11,123,0,0,0,0,0.3933333333333333,0.8809523809523809,1.2352941176470589,0.5073529411764706,0.21818181818181817,0,spencsi01w,LAS,G
9,0,33,4,81,0,1,0,0,0.39520958083832336,0.9473684210526315,0.5757575757575758,0.31502525252525254,0.1422924901185771,1,spencsi01w,LAS,G
10,0,33,1,57,0,0,0,0,0.38636363636363635,1.0,0.45454545454545453,0.21464646464646464,0.30303030303030304,0,spencsi01w,NYL,G
2,0,23,4,0,0,0,0,0,0.40425531914893614,0.3333333333333333,0.4782608695652174,0.24003623188405798,0.19490254872563717,0,spornra01w,DET,F
2,0,30,2,1,0,2,0,0,0.36036036036036034,0.6607142857142857,0.5666666666666667,0.26458333333333334,0.24425287356321843,1,stafftr01w,HOU,F
3,0,6,0,0,0,0,0,0,0.16666666666666666,0.75,0.3333333333333333,0.13194444444444445,0.08620689655172414,0,stafftr01w,MIA,F
1,0,32,1,88,1,0,0,0,0.3715415019762846,0.8783783783783784,5.9375,0.7154947916666666,0.37962037962037964,0,staleda01w,CHA,G
2,0,32,1,89,0,2,13,0,0.388268156424581,0.8717948717948718,6.6875,0.9459635416666666,0.3254545454545455,1,staleda01w,CHA,G
3,0,32,0,83,0,0,2,0,0.35714285714285715,0.7476635514018691,5.4375,0.7415364583333334,0.3727272727272727,1,staleda01w,CHA,G
4,0,34,4,72,0,0,4,0,0.41201716738197425,0.8076923076923077,5.323529411764706,0.7009803921568627,0.4055944055944056,1,staleda01w,CHA,G
5,0,34,2,59,0,0,0,0,0.43089430894308944,0.7586206896551724,5.029411764705882,0.7003676470588235,0.4201474201474202,0,staleda01w,CHA,G
6,1,23,0,42,0,0,0,0,0.40458015267175573,0.7666666666666667,5.260869565217392,0.6195652173913043,0.5238095238095238,0,staleda01w,CHA,G
6,2,10,1,14,1,0,3,0,0.3902439024390244,0.8823529411764706,4.2,0.7208333333333333,0.42424242424242425,1,staleda01w,HOU,G
7,0,34,5,124,0,0,1,0,0.4106280193236715,0.8055555555555556,3.9705882352941178,0.6482843137254902,0.3181818181818182,1,staleda01w,HOU,G
7,0,4,2,0,0,1,0,0,0.375,0.0,0.75,0.15625,0.39473684210526316,1,stansti01w,LAS,F-C
8,0,30,11,0,0,0,0,0,0.4583333333333333,0.5128205128205128,0.5,0.3034722222222222,0.5701754385964911,0,stansti01w,MIN,F-C
1,0,29,11,23,0,0,0,0,0.3577981651376147,0.8095238095238095,1.0344827586206897,0.2442528735632184,0.18808777429467086,0,starbka01w,SAS,G
2,0,23,1,23,0,0,0,0,0.36936936936936937,0.8148148148148148,0.9130434782608695,0.2826086956521739,0.2545454545454545,1,starbka01w,SAS,G
3,2,9,4,11,0,1,1,0,0.45652173913043476,0.9090909090909091,1.4444444444444444,0.4837962962962963,0.1983471074380165,1,starbka01w,SEA,G
3,1,15,4,8,0,0,0,0,0.4,0.5714285714285714,0.4666666666666667,0.12222222222222222,0.6363636363636364,1,starbka01w,SAS,G
5,0,12,0,10,0,0,0,0,0.2608695652173913,0.8333333333333334,0.9166666666666666,0.203125,0.22222222222222224,0,starbka01w,IND,G
1,0,29,10,53,0,0,0,0,0.3711340206185567,0.2857142857142857,0.5172413793103449,0.22916666666666666,0.42767295597484273,1,stedika01w,SAC,G-F
2,0,26,9,35,1,0,0,0,0.3723404255319149,0.8,0.9230769230769231,0.31490384615384615,0.6095238095238095,0,stedika01w,SEA,G-F
1,0,15,9,0,1,0,0,0,0.4444444444444444,0.6,0.5333333333333333,0.2361111111111111,0.16822429906542055,1,stepama01w,PHO,C
2,0,32,64,2,3,0,0,0,0.5070921985815603,0.6153846153846154,1.28125,0.5305989583333334,0.5607476635514018,0,stepama01w,PHO,C
6,0,15,38,0,0,0,0,0,0.4722222222222222,0.65,1.5333333333333334,0.5680555555555555,0.7102803738317756,0,stepama01w,PHO,C
5,0,7,0,0,0,0,0,0,0.3333333333333333,0.0,0.42857142857142855,0.10714285714285714,0.0,1,stephst01w,DET,C
5,0,29,4,1,0,0,0,0,0.3333333333333333,0.875,0.1724137931034483,0.18606321839080459,0.4444444444444444,0,stevema01w,SAS,F-C
6,0,4,0,1,0,0,0,0,0.25,0.0,0.25,0.2760416666666667,0.2631578947368421,1,stevema01w,SEA,F-C
7,0,2,1,1,0,0,0,0,0.2,0.0,0.0,0.1875,0.3157894736842105,0,stevema01w,PHO,F-C
2,0,32,3,116,0,0,0,0,0.4051948051948052,0.7785234899328859,1.71875,0.666015625,0.14705882352941177,0,stileja01w,POR,G
3,0,21,0,44,0,0,0,0,0.31851851851851853,0.8,0.9523809523809523,0.37896825396825395,0.17316017316017315,0,stileja01w,POR,G
1,0,32,23,106,0,0,0,0,0.46220302375809935,0.7388059701492538,3.78125,0.7311197916666666,0.2558139534883721,0,stinsan01w,CHA,G
2,0,32,19,65,0,2,5,0,0.4645161290322581,0.8,3.5625,0.8359375,0.22857142857142856,1,stinsan01w,CHA,G
3,0,32,9,70,0,0,4,0,0.4572192513368984,0.6947368421052632,3.125,0.6608072916666666,0.3181818181818182,1,stinsan01w,CHA,G
4,0,34,5,75,0,0,3,0,0.45558739255014324,0.7840909090909091,3.0588235294117645,0.6519607843137255,0.23515151515151514,1,stinsan01w,CHA,G
5,0,34,7,37,1,0,0,0,0.41361256544502617,0.7727272727272727,1.4411764705882353,0.47610294117647056,0.21729490022172948,0,stinsan01w,CHA,G
6,0,18,0,10,0,0,0,0,0.34782608695652173,0.6666666666666666,0.7222222222222222,0.11805555555555555,0.5909090909090909,1,stinsan01w,DET,G
1,0,21,0,10,0,0,0,0,0.4482758620689655,0.6666666666666666,0.3333333333333333,0.11607142857142858,0.05747126436781609,0,stiresh01w,MIN,F
2,0,18,4,25,0,0,0,0,0.37735849056603776,0.7142857142857143,0.7777777777777778,0.2326388888888889,0.12931034482758622,0,stiresh01w,MIN,F
3,0,9,1,2,0,0,0,0,0.5,0.5,0.1111111111111111,0.05092592592592592,0.05747126436781609,0,stiresh01w,MIN,F
2,0,3,0,0,0,0,0,0,0.3333333333333333,0.5,0.0,0.0763888888888889,0.5263157894736842,0,stockta01w,WAS,F-C
1,0,27,23,6,1,0,0,0,0.39316239316239315,0.7714285714285715,1.6296296296296295,0.3271604938271605,0.22669220945083016,0,streiju01w,IND,F
2,0,27,19,9,2,0,0,0,0.4782608695652174,0.8421052631578947,1.9259259259259258,0.5455246913580247,0.4438058748403576,0,streiju01w,IND,F
6,0,34,11,6,0,1,0,0,0.43781094527363185,0.7575757575757576,1.088235294117647,0.4791666666666667,0.2560851926977688,1,streiju01w,IND,F
7,0,8,2,10,0,0,0,0,0.42857142857142855,0.0,0.25,0.1015625,0.5333333333333333,0,strotan01w,PHO,G-F
8,0,12,0,15,0,0,1,0,0.34210526315789475,1.0,0.4166666666666667,0.14583333333333334,0.5333333333333333,1,strotan01w,IND,G-F
9,0,21,3,19,0,0,0,0,0.35294117647058826,0.6666666666666666,0.3333333333333333,0.15873015873015872,0.49122807017543857,0,strotan01w,ATL,G-F
6,0,11,0,0,0,0,0,0,0.3333333333333333,0.8,0.2727272727272727,0.08522727272727272,0.0,1,summela01w,CON,C
7,0,33,2,15,0,0,0,0,0.4342105263157895,0.5925925925925926,0.5757575757575758,0.23106060606060605,0.016992353440951572,1,summela01w,CON,C
4,0,17,0,7,0,0,0,0,0.40625,1.0,0.058823529411764705,0.14460784313725492,0.0,0,sun-mju01w,SEA,C
2,0,29,39,0,1,11,0,0,0.5025906735751295,0.7209302325581395,0.5172413793103449,0.5524425287356322,0.3770544634224943,1,suttota01w,CHA,C
3,0,32,36,0,3,1,0,0,0.5291828793774319,0.6944444444444444,0.46875,0.6126302083333334,0.3154205607476635,1,suttota01w,CHA,C
4,0,34,50,0,2,3,0,0,0.4166666666666667,0.6870229007633588,0.4411764705882353,0.5490196078431373,0.4123144584936778,1,suttota01w,CHA,C
5,0,34,71,0,1,0,0,0,0.4732142857142857,0.6975308641975309,0.4411764705882353,0.5943627450980392,0.5854865310610226,0,suttota01w,CHA,C
6,0,34,37,0,5,0,0,0,0.5091743119266054,0.6808510638297872,0.4117647058823529,0.5435049019607843,0.30511269928532153,0,suttota01w,CHA,C
7,0,30,55,0,2,0,0,0,0.48760330578512395,0.6387096774193548,0.6666666666666666,0.5555555555555556,0.514018691588785,0,suttota01w,CHA,C
8,0,34,47,0,1,12,0,0,0.4685714285714286,0.6988636363636364,1.0,0.602328431372549,0.38757559098405714,1,suttota01w,IND,C
9,0,33,57,1,2,4,0,0,0.484375,0.7068965517241379,0.5454545454545454,0.6622474747474747,0.48428207306711973,1,suttota01w,IND,C
10,0,27,40,0,2,14,0,0,0.4870967741935484,0.7278911564625851,1.037037037037037,0.7646604938271605,0.41536863966770504,1,suttota01w,IND,C
9,0,25,1,30,0,0,0,0,0.2765957446808511,0.8,1.04,0.1925,0.2363636363636364,1,swanike01w,CON,G
10,0,33,3,33,0,0,4,0,0.3565217391304348,0.8888888888888888,2.0303030303030303,0.3023989898989899,0.21343873517786563,1,swanike01w,PHO,G
1,0,31,33,91,0,0,8,0,0.500875656742557,0.8160919540229885,4.451612903225806,0.8803763440860215,0.4981684981684982,1,swoopsh01w,HOU,G-F
3,0,32,23,80,0,2,3,0,0.43006993006993005,0.8212290502793296,3.875,0.833984375,0.3833333333333333,1,swoopsh01w,HOU,G-F
4,0,31,26,79,0,2,1,0,0.40625,0.8928571428571429,4.32258064516129,0.8024193548387096,0.4050632911392405,1,swoopsh01w,HOU,G-F
5,0,31,16,65,0,0,0,0,0.4219114219114219,0.8555555555555555,2.935483870967742,0.7190860215053764,0.41025641025641024,0,swoopsh01w,HOU,G-F
6,0,33,26,75,0,2,5,0,0.4397905759162304,0.845771144278607,4.848484848484849,0.8926767676767676,0.48,1,swoopsh01w,HOU,G-F
7,0,31,9,90,0,2,1,0,0.4118942731277533,0.7703703703703704,3.806451612903226,0.7883064516129032,0.37037037037037035,1,swoopsh01w,HOU,G-F
8,0,3,1,7,0,0,0,0,0.36,1.0,3.6666666666666665,0.7361111111111112,0.19047619047619047,0,swoopsh01w,HOU,G-F
9,0,29,9,63,0,0,2,0,0.3824884792626728,0.7205882352941176,2.1724137931034484,0.5589080459770115,0.2962962962962963,1,swoopsh01w,SEA,G-F
1,0,8,0,11,0,0,0,0,0.45454545454545453,0.5,0.625,0.24479166666666666,0.12987012987012989,0,tateso01w,MIN,G
5,0,34,25,188,4,0,0,0,0.415506958250497,0.7596899224806202,3.8823529411764706,0.6924019607843137,0.43971631205673756,0,tauradi01w,PHO,G-F
6,0,33,28,179,2,0,0,0,0.4098360655737705,0.8013245033112583,4.545454545454546,0.6875,0.4171322160148976,0,tauradi01w,PHO,G-F
7,0,34,27,305,2,0,0,0,0.45151515151515154,0.7814207650273224,4.088235294117647,0.7058823529411765,0.5289617486338798,0,tauradi01w,PHO,G-F
8,0,32,34,259,1,7,32,1,0.453781512605042,0.8169934640522876,5.125,0.8619791666666666,0.48906048906048905,1,tauradi01w,PHO,G-F
9,0,34,46,247,2,0,0,0,0.44559585492227977,0.8704453441295547,3.5588235294117645,0.6636029411764706,0.48043184885290147,0,tauradi01w,PHO,G-F
10,0,31,43,194,0,14,31,2,0.4577922077922078,0.8938053097345132,4.870967741935484,0.8991935483870968,0.5429553264604811,1,tauradi01w,PHO,G-F
5,0,5,1,3,0,0,0,0,0.2,0.0,0.4,0.10833333333333334,0.056074766355140186,0,tayloli01w,PHO,C
2,0,32,11,73,0,1,2,0,0.376,0.78,1.46875,0.4036458333333333,0.3017241379310345,1,taylope01w,CLE,F
3,0,30,11,111,0,0,0,0,0.415625,0.8529411764705882,2.2666666666666666,0.6305555555555555,0.4540229885057471,0,taylope01w,CLE,F
4,0,34,10,99,0,1,3,0,0.4228723404255319,0.822429906542056,2.4411764705882355,0.6109068627450981,0.3752535496957404,1,taylope01w,CLE,F
5,0,33,14,96,1,0,0,0,0.4838709677419355,0.8611111111111112,2.484848484848485,0.6792929292929293,0.41797283176593525,0,taylope01w,PHO,F
6,0,29,11,94,2,0,0,0,0.46360153256704983,0.864406779661017,3.2413793103448274,0.6120689655172413,0.35671819262782406,0,taylope01w,PHO,F
7,0,20,9,65,1,0,0,0,0.44545454545454544,0.8636363636363636,2.55,0.5583333333333333,0.48706896551724144,0,taylope01w,PHO,F
8,0,34,22,90,2,10,8,0,0.4911591355599214,0.8909774436090225,3.8823529411764706,0.8094362745098039,0.5425963488843814,1,taylope01w,PHO,F
10,0,14,2,25,0,2,15,0,0.4925373134328358,0.8787878787878788,4.928571428571429,0.8154761904761905,0.20935960591133004,1,taylope01w,PHO,F
3,0,32,9,100,1,1,5,1,0.3894230769230769,0.7796610169491526,5.84375,0.6940104166666666,0.37433155080213903,1,teaslni01w,LAS,G
4,0,34,15,165,0,0,10,0,0.37746478873239436,0.8636363636363636,8.382352941176471,0.9197303921568627,0.36026936026936024,1,teaslni01w,LAS,G
5,0,34,7,165,0,1,5,0,0.38047138047138046,0.7777777777777778,6.5588235294117645,0.7310049019607843,0.36540158870255957,1,teaslni01w,LAS,G
6,0,19,4,94,0,0,2,0,0.3333333333333333,0.8,4.421052631578948,0.6710526315789473,0.27079303675048355,1,teaslni01w,LAS,G
7,0,34,11,151,1,0,0,0,0.3687315634218289,0.8282828282828283,5.617647058823529,0.6384803921568627,0.43211334120425027,1,teaslni01w,WAS,G
8,0,33,6,85,0,0,0,0,0.3355263157894737,0.9333333333333333,3.303030303030303,0.47095959595959597,0.3196480938416422,0,teaslni01w,WAS,G
10,1,10,1,17,0,0,0,0,0.4,0.8,3.5,0.4875,0.5303030303030303,1,teaslni01w,ATL,G
10,2,11,4,30,0,1,4,0,0.40350877192982454,0.75,3.0,0.5776515151515151,0.2727272727272727,1,teaslni01w,DET,G
7,0,16,3,0,0,0,0,0,0.5185185185185185,0.5,0.0625,0.14192708333333334,0.05257009345794392,1,teilaza01w,WAS,C
7,0,10,3,0,0,0,0,0,0.5789473684210527,0.2,0.0,0.11041666666666666,0.6371191135734071,1,terryka01w,IND,F-C
8,0,9,3,0,1,0,0,0,0.25,0.75,0.1111111111111111,0.125,0.39473684210526316,1,terryka01w,IND,F-C
9,2,20,11,0,0,0,0,0,0.47368421052631576,0.6060606060606061,0.5,0.2864583333333333,0.6371191135734071,0,terryka01w,ATL,F-C
9,1,2,0,0,0,0,0,0,0.2,0.0,1.0,0.25,0.21052631578947367,1,terryka01w,IND,F-C
8,0,17,4,1,0,0,0,0,0.39473684210526316,0.9285714285714286,0.17647058823529413,0.14950980392156862,0.14198782961460446,0,thomaca01w,CHI,F
5,0,31,14,11,0,1,0,0,0.4727272727272727,0.6829268292682927,0.8064516129032258,0.43481182795698925,0.12662044015676815,1,thomach01w,LAS,C
6,0,32,19,12,1,2,1,0,0.51,0.696969696969697,0.59375,0.36328125,0.16647196261682243,1,thomach01w,LAS,C
7,0,27,14,20,1,6,2,0,0.4967741935483871,0.6538461538461539,1.1111111111111112,0.4984567901234568,0.14537902388369675,1,thomach01w,LAS,C
8,0,34,9,17,2,0,0,0,0.4810126582278481,0.7571428571428571,0.5294117647058824,0.39215686274509803,0.074216602528862,0,thomach01w,LAS,C
9,0,20,8,6,0,0,0,0,0.35294117647058826,0.5,0.3,0.165625,0.11214953271028037,1,thomach01w,LAS,C
10,0,11,5,7,0,0,0,0,0.047619047619047616,0.5,0.2727272727272727,0.125,0.12744265080713676,0,thomach01w,MIN,C
4,0,32,13,6,1,4,0,0,0.4603658536585366,0.7850467289719626,1.28125,0.6197916666666666,0.44181034482758624,1,thomala01w,CLE,F
5,0,31,11,8,1,0,0,0,0.48857142857142855,0.8407079646017699,1.3548387096774193,0.6478494623655914,0.38375973303670746,0,thomala01w,SAS,F
6,0,21,8,7,0,0,0,0,0.42857142857142855,0.8979591836734694,1.0476190476190477,0.5009920634920635,0.2791461412151068,0,thomala01w,SAS,F
7,0,19,7,0,1,0,0,0,0.45161290322580644,0.7627118644067796,1.1578947368421053,0.40460526315789475,0.37205081669691475,0,thomala01w,SAS,F
8,0,27,7,38,0,0,0,0,0.4425287356321839,0.8260869565217391,1.1851851851851851,0.3757716049382716,0.19476372924648785,0,thomala01w,LAS,F
9,1,7,1,2,0,0,0,0,0.26666666666666666,0.0,0.14285714285714285,0.11904761904761904,0.061576354679802964,1,thomala01w,DET,F
9,2,13,0,7,0,0,0,0,0.5,0.4444444444444444,0.23076923076923078,0.23557692307692307,0.16578249336870027,0,thomala01w,MIN,F
1,0,32,15,12,1,0,0,0,0.3558282208588957,0.5945945945945946,3.15625,0.5618489583333334,0.3394396551724138,0,thomast01w,POR,F
2,0,32,10,7,0,0,0,0,0.36666666666666664,0.42857142857142855,1.28125,0.2688802083333333,0.18857758620689657,0,thomast01w,POR,F
3,0,32,12,39,0,0,0,0,0.34459459459459457,0.5081967213114754,2.09375,0.404296875,0.25323275862068967,0,thomast01w,POR,F
4,2,11,1,5,0,0,0,0,0.29411764705882354,0.36363636363636365,0.45454545454545453,0.17992424242424243,0.12539184952978058,1,thomast01w,DET,F
4,1,19,8,22,0,0,0,0,0.32608695652173914,0.625,0.5263157894736842,0.2050438596491228,0.12250453720508167,0,thomast01w,PHO,F
5,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.16666666666666666,0.0,1,thomast01w,DET,F
6,1,17,3,1,0,0,0,0,0.16666666666666666,0.4,0.47058823529411764,0.16299019607843138,0.10141987829614606,1,thomast01w,DET,F
6,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0625,0.1724137931034483,0,thomast01w,MIN,F
1,0,31,4,40,4,0,0,0,0.5137254901960784,0.7142857142857143,1.3225806451612903,0.532258064516129,0.4365962180200223,0,thompal01w,IND,F
2,0,22,7,43,0,0,0,0,0.4367816091954023,0.7391304347826086,1.1363636363636365,0.36079545454545453,0.24686520376175553,0,thompal01w,IND,F
3,0,18,2,29,0,0,0,0,0.36363636363636365,0.7058823529411765,0.7777777777777778,0.36574074074074076,0.20114942528735635,1,thompal01w,IND,F
5,0,23,0,16,0,1,6,0,0.4482758620689655,0.8,0.6521739130434783,0.24003623188405798,0.08995502248875563,1,thompal01w,SEA,F
6,0,30,4,22,0,0,0,0,0.38823529411764707,0.75,0.4666666666666667,0.23541666666666666,0.12931034482758622,1,thompal01w,SEA,F
1,0,32,25,132,0,5,9,0,0.4605543710021322,0.851063829787234,1.8125,0.859375,0.660021551724138,1,thompti01w,HOU,F
2,0,30,22,150,0,0,3,0,0.38321167883211676,0.8392857142857143,2.1666666666666665,0.8125,0.6695402298850575,1,thompti01w,HOU,F
3,0,29,20,108,0,3,4,0,0.4247787610619469,0.8130081300813008,2.2758620689655173,0.8477011494252874,0.6450653983353151,1,thompti01w,HOU,F
4,0,28,23,114,0,6,3,0,0.4110169491525424,0.7837837837837838,1.8571428571428572,0.8035714285714286,0.5080049261083744,1,thompti01w,HOU,F
5,0,26,23,108,0,0,0,0,0.4017857142857143,0.7891156462585034,1.8461538461538463,0.7556089743589743,0.5205570291777188,0,thompti01w,HOU,F
6,0,15,4,40,0,6,3,0,0.43478260869565216,0.7428571428571429,1.8666666666666667,0.8430555555555556,0.3275862068965517,1,thompti01w,HOU,F
7,0,21,13,96,0,1,2,0,0.4523076923076923,0.8217821782178217,2.380952380952381,0.7529761904761905,0.48440065681444994,1,thompti01w,HOU,F
8,0,34,23,130,0,0,0,0,0.4202020202020202,0.8341463414634146,2.764705882352941,0.7561274509803921,0.5806288032454362,0,thompti01w,HOU,F
9,0,30,20,139,0,0,0,0,0.41228070175438597,0.859375,2.1333333333333333,0.7458333333333333,0.5977011494252874,0,thompti01w,HOU,F
10,0,34,24,141,0,4,12,0,0.3837953091684435,0.8852459016393442,2.7941176470588234,0.8578431372549019,0.5045638945233266,1,thompti01w,LAS,F
7,0,22,2,8,0,0,0,0,0.18518518518518517,0.625,0.8636363636363636,0.13352272727272727,0.24675324675324678,0,thorbsh01w,MIN,G
8,0,2,0,0,0,0,0,0,0.5,0.0,0.0,0.08333333333333333,0.0,1,thorbsh01w,SEA,G
4,0,23,1,33,0,0,0,0,0.30952380952380953,1.0,0.6956521739130435,0.16394927536231885,0.2237762237762238,0,thorner01w,NYL,G
5,0,17,1,31,0,0,1,0,0.2826086956521739,0.5,0.47058823529411764,0.1948529411764706,0.1616161616161616,1,thorner01w,NYL,G
6,0,21,0,29,0,0,0,0,0.39285714285714285,1.0,0.6190476190476191,0.2113095238095238,0.33766233766233766,1,thorner01w,NYL,G
7,0,27,1,65,0,0,0,0,0.4166666666666667,0.9032258064516129,1.2222222222222223,0.2916666666666667,0.2857142857142857,0,thorner01w,NYL,G
8,0,29,1,123,0,0,3,0,0.42578125,0.7352941176470589,2.7241379310344827,0.6875,0.2765151515151515,1,thorner01w,NYL,G
9,0,32,2,71,0,0,4,0,0.3644067796610169,0.8888888888888888,1.3125,0.2877604166666667,0.32727272727272727,1,thorner01w,NYL,G
10,0,34,0,92,0,0,0,0,0.4235294117647059,0.9090909090909091,1.5588235294117647,0.35355392156862747,0.31085043988269795,0,thorner01w,CHI,G
1,0,20,3,37,1,0,0,0,0.3821656050955414,0.6571428571428571,0.9,0.3927083333333333,0.10909090909090909,0,threaro01w,SEA,G
5,0,31,8,18,0,0,0,0,0.48,0.5833333333333334,0.45161290322580644,0.2049731182795699,0.5903271692745377,1,tilliic01w,DET,F-C
7,0,25,4,29,2,0,0,0,0.3595505617977528,0.7272727272727273,0.44,0.21333333333333335,0.5085748078060319,0,tilliic01w,NYL,F-C
8,2,8,0,2,0,0,0,0,0.3333333333333333,0.0,0.125,0.06770833333333333,0.3508771929824561,1,tilliic01w,DET,F-C
8,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0.05555555555555555,0.0,0,tilliic01w,LAS,F-C
1,0,8,2,17,0,0,0,0,0.36666666666666664,1.0,2.25,0.4583333333333333,0.18181818181818182,1,timmsmi01w,PHO,G
2,0,21,2,46,0,0,0,0,0.34545454545454546,0.8,4.142857142857143,0.40476190476190477,0.3766233766233767,0,timmsmi01w,PHO,G
10,0,27,3,90,0,0,0,0,0.4528301886792453,0.9130434782608695,1.8888888888888888,0.2978395061728395,0.21074380165289258,0,tolivkr01w,CHI,G
1,0,32,13,8,0,0,0,0,0.5062240663900415,0.9139784946236559,2.5625,0.5657552083333334,0.29633620689655177,0,torniel01w,DET,F
2,0,32,14,49,0,0,0,0,0.4457831325301205,0.8873239436619719,1.75,0.505859375,0.20743534482758622,0,torniel01w,DET,F
2,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0.11458333333333333,0.0,1,torrele01w,MIA,C
1,0,32,4,25,0,0,0,0,0.4430379746835443,0.75,0.8125,0.3736979166666667,0.6399999999999999,0,traviti01w,CHA,G-F
1,0,25,1,9,0,0,0,0,0.35294117647058826,0.625,2.04,0.265,0.3090909090909091,0,tremich01w,IND,G
7,0,34,6,40,0,2,1,0,0.44047619047619047,0.8311688311688312,1.5588235294117647,0.41360294117647056,0.3333333333333333,1,turneba01w,SEA,G-F
8,0,22,4,30,0,0,0,0,0.4027777777777778,0.6585365853658537,0.9090909090909091,0.2490530303030303,0.3111111111111111,0,turneba01w,HOU,G-F
9,0,34,14,118,0,1,4,0,0.397196261682243,0.7802197802197802,1.5588235294117647,0.4411764705882353,0.4971751412429378,1,turneba01w,CON,G-F
10,0,7,0,25,0,0,0,0,0.20512820512820512,0.8,2.0,0.42857142857142855,0.21333333333333332,0,turneba01w,CON,G-F
2,0,30,17,0,0,0,0,0,0.30952380952380953,0.4745762711864407,0.5666666666666667,0.22569444444444445,0.1588785046728972,0,tuvicsl01w,PHO,C
3,0,26,9,6,0,0,0,0,0.38961038961038963,0.78125,0.4230769230769231,0.2564102564102564,0.09705248023005031,0,tuvicsl01w,PHO,C
4,0,17,15,4,2,0,0,0,0.3879310344827586,0.8043478260869565,0.7058823529411765,0.44730392156862747,0.24738867509620668,0,tuvicsl01w,PHO,C
5,0,33,37,1,2,0,0,0,0.37373737373737376,0.7083333333333334,0.9696969696969697,0.43623737373737376,0.31435853865760405,0,tuvicsl01w,PHO,C
4,0,25,2,1,0,0,0,0,0.5,0.68,0.16,0.21416666666666667,0.17586206896551726,1,udokamf01w,HOU,F
5,0,3,0,0,0,0,0,0,0.0,0.25,0.0,0.13194444444444445,0.08620689655172414,1,udokamf01w,LAS,F
4,0,14,1,0,0,0,0,0,0.25,0.0,0.21428571428571427,0.10119047619047619,0.2631578947368421,1,ujhelpe01w,DET,F-C
4,0,3,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.041666666666666664,0.18181818181818182,1,umoh-it01w,HOU,G
1,0,22,4,29,0,0,1,0,0.3384615384615385,1.0,0.5909090909090909,0.17708333333333334,0.08228840125391851,1,valdeam01w,HOU,F
